C0_hist_0_0,C0_hist_0_1,C0_hist_0_2,C0_hist_0_3,C0_hist_0_4,C0_hist_1_0,C0_hist_1_1,C0_hist_1_2,C0_hist_1_3,C0_hist_1_4,C0_hist_2_0,C0_hist_2_1,C0_hist_2_2,C0_hist_2_3,C0_hist_2_4,C0_hist_3_0,C0_hist_3_1,C0_hist_3_2,C0_hist_3_3,C0_hist_3_4,C0_hist_4_0,C0_hist_4_1,C0_hist_4_2,C0_hist_4_3,C0_hist_4_4,GS_hist_0_0,GS_hist_0_1,GS_hist_0_2,GS_hist_0_3,GS_hist_0_4,GS_hist_1_0,GS_hist_1_1,GS_hist_1_2,GS_hist_1_3,GS_hist_1_4,GS_hist_2_0,GS_hist_2_1,GS_hist_2_2,GS_hist_2_3,GS_hist_2_4,GS_hist_3_0,GS_hist_3_1,GS_hist_3_2,GS_hist_3_3,GS_hist_3_4,GS_hist_4_0,GS_hist_4_1,GS_hist_4_2,GS_hist_4_3,GS_hist_4_4,RCS_hist_0_0,RCS_hist_0_1,RCS_hist_0_2,RCS_hist_0_3,RCS_hist_0_4,RCS_hist_1_0,RCS_hist_1_1,RCS_hist_1_2,RCS_hist_1_3,RCS_hist_1_4,RCS_hist_2_0,RCS_hist_2_1,RCS_hist_2_2,RCS_hist_2_3,RCS_hist_2_4,RCS_hist_3_0,RCS_hist_3_1,RCS_hist_3_2,RCS_hist_3_3,RCS_hist_3_4,RCS_hist_4_0,RCS_hist_4_1,RCS_hist_4_2,RCS_hist_4_3,RCS_hist_4_4,frozen_Corrected_by_CH_pixels,frozen_Harmed_by_CH_pixels,frozen_Stable_Correct_pixels,frozen_Still_Wrong_pixels,frozen_top20_pixels,image_id
0,0,0,0,0,0,15478,0,0,0,0,34506,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,15478,0,0,0,0,34506,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,15478,0,0,0,0,34506,0,0,0,0,0,0,0,0,0,0,0,0,192,378,2209,15994,31403,14801,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+15
0,0,0,0,0,0,28849,1453,0,0,0,16405,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28890,1412,0,0,0,16483,3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28735,1567,0,0,0,16186,3688,0,0,0,0,0,0,0,0,0,0,0,0,1710,1373,29938,17155,9615,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+150
0,0,0,0,0,0,23135,1283,0,0,0,10635,15123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23206,1212,0,0,0,10639,15119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23215,1203,0,0,0,10733,15025,0,0,0,0,0,0,0,0,0,0,0,0,9812,1863,31126,7375,13767,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+151
0,0,0,0,0,0,23384,0,0,0,0,16545,0,0,0,0,0,0,0,0,0,0,0,0,10247,0,0,0,0,0,0,23384,0,0,0,0,16545,0,0,0,0,0,0,0,0,0,0,0,0,10247,0,0,0,0,0,0,23384,0,0,0,0,16545,0,0,0,0,0,0,0,0,0,0,0,0,10247,1793,3053,21598,13485,11319,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+152
0,0,0,0,0,0,28395,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0,0,7131,0,0,0,0,0,0,28395,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0,0,7131,0,0,0,0,0,0,28395,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0,0,7131,6703,910,22235,13197,12084,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+153
17205,2021,0,0,0,15007,12352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,17321,1905,0,0,0,15300,12059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,17299,1927,0,0,0,15244,12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591,4342,3747,25105,13391,7575,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+154
36651,2673,0,0,0,2792,7791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36761,2563,0,0,0,2783,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36653,2671,0,0,0,2717,7866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1143,1940,42711,4113,4281,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+155
0,9592,172,0,0,0,25045,1800,0,0,0,5548,8019,0,0,0,0,0,0,0,0,0,0,0,0,0,9547,217,0,0,0,24848,1997,0,0,0,5988,7579,0,0,0,0,0,0,0,0,0,0,0,0,0,9505,259,0,0,0,24640,2205,0,0,0,5438,8129,0,0,0,0,0,0,0,0,0,0,0,0,7917,3262,24270,14727,13694,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+156
8803,0,91,0,0,4599,0,9939,0,0,29,0,26715,0,0,0,0,0,0,0,0,0,0,0,0,8779,0,115,0,0,4464,0,10074,0,0,0,0,26744,0,0,0,0,0,0,0,0,0,0,0,0,8780,0,114,0,0,4596,0,9942,0,0,266,0,26478,0,0,0,0,0,0,0,0,0,0,0,0,10808,2959,23438,12971,12713,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+157
0,0,0,0,0,0,11456,304,0,0,0,31068,7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419,341,0,0,0,30351,8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11333,427,0,0,0,29318,9098,0,0,0,0,0,0,0,0,0,0,0,0,3089,1441,17197,28449,16922,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+158
0,0,0,0,0,0,15959,1948,0,0,0,10492,21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16075,1832,0,0,0,11181,21088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16117,1790,0,0,0,11516,20753,0,0,0,0,0,0,0,0,0,0,0,0,10153,2987,25470,11566,13957,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+159
0,0,0,0,0,0,25492,0,0,0,0,22039,0,0,0,0,0,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,25492,0,0,0,0,22039,0,0,0,0,0,0,0,0,0,0,0,0,2645,0,0,0,0,0,0,25492,0,0,0,0,22039,0,0,0,0,0,0,0,0,0,0,0,0,2645,1565,1521,23621,20824,12168,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+16
0,0,0,0,0,0,15125,68,0,0,0,11574,23409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15115,78,0,0,0,12242,22741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15120,73,0,0,0,12218,22765,0,0,0,0,0,0,0,0,0,0,0,0,10728,1805,31820,5823,11114,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+160
0,1289,0,0,0,0,23384,462,0,0,0,7816,17225,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,23358,488,0,0,0,7850,17191,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,0,0,0,0,23358,488,0,0,0,7891,17150,0,0,0,0,0,0,0,0,0,0,0,0,5841,993,35237,8105,8838,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+161
0,9782,0,0,0,0,27187,0,0,0,0,13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9782,0,0,0,0,27187,0,0,0,0,13207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9782,0,0,0,0,27187,0,0,0,0,13207,0,0,0,0,0,0,0,0,0,0,0,0,0,4558,5563,27470,12585,14342,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+162
17297,1357,0,0,0,2824,19712,0,0,0,0,8986,0,0,0,0,0,0,0,0,0,0,0,0,0,17167,1487,0,0,0,2791,19745,0,0,0,0,8986,0,0,0,0,0,0,0,0,0,0,0,0,0,17108,1546,0,0,0,2804,19732,0,0,0,0,8986,0,0,0,0,0,0,0,0,0,0,0,0,0,2648,1810,37689,8029,7665,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+163
0,8041,9713,0,0,0,14268,11510,0,0,0,6055,589,0,0,0,0,0,0,0,0,0,0,0,0,0,8526,9228,0,0,0,14790,10988,0,0,0,6031,613,0,0,0,0,0,0,0,0,0,0,0,0,0,8653,9101,0,0,0,14788,10990,0,0,0,6006,638,0,0,0,0,0,0,0,0,0,0,0,0,1559,8203,20831,19583,15376,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+164
0,2875,0,0,0,0,43200,0,0,0,0,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,43200,0,0,0,0,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875,0,0,0,0,43200,0,0,0,0,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,12569,1601,29561,6445,12612,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+165
0,0,0,0,0,0,35826,0,0,0,0,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35826,0,0,0,0,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35826,0,0,0,0,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,5810,531,30927,12908,11907,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+166
0,0,0,0,0,0,43760,0,0,0,0,6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43760,0,0,0,0,6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43760,0,0,0,0,6416,0,0,0,0,0,0,0,0,0,0,0,0,0,5808,1157,38618,4593,13507,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+167
0,0,0,0,0,0,26756,0,0,0,0,22012,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,26756,0,0,0,0,22012,0,0,0,0,0,0,0,0,0,0,0,0,1408,0,0,0,0,0,0,26756,0,0,0,0,22012,0,0,0,0,0,0,0,0,0,0,0,0,1408,3436,2984,24188,18160,8960,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+168
0,0,0,0,0,1,40326,0,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,7352,0,0,0,0,0,1,40326,0,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,7352,0,0,0,0,0,1,40326,0,0,0,0,2497,0,0,0,0,0,0,0,0,0,0,0,0,7352,5218,1079,32038,4489,10410,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+169
0,1,0,0,0,0,31967,0,0,0,0,15804,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,1,0,0,0,0,31967,0,0,0,0,15804,0,0,0,0,0,0,0,0,0,0,0,0,2404,0,1,0,0,0,0,31967,0,0,0,0,15804,0,0,0,0,0,0,0,0,0,0,0,0,2404,3129,831,28782,15030,8696,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+17
5725,4007,0,0,0,5651,17453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,5723,4009,0,0,0,5628,17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,5690,4042,0,0,0,5677,17427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17340,3355,1469,20347,7665,4766,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+170
0,8206,0,0,0,0,38187,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8206,0,0,0,0,38187,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8206,0,0,0,0,38187,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,4986,2830,35297,7063,10842,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+171
0,200,0,0,0,0,39485,0,0,0,0,10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,39485,0,0,0,0,10491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,39485,0,0,0,0,10491,0,0,0,0,0,0,0,0,0,0,0,0,0,3856,711,36024,9585,9953,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+172
0,0,0,0,0,0,50067,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50067,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50067,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,8364,0,40982,830,11179,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+173
0,0,0,0,0,0,45856,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45856,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45856,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,3169,789,42775,3443,7346,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+174
0,12241,0,0,0,0,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,0,0,0,0,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12241,0,0,0,0,37935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8639,2287,36902,2348,9176,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+175
18041,4500,0,0,0,3638,23997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18135,4406,0,0,0,3547,24088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18284,4257,0,0,0,3450,24185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059,2275,35725,7117,9897,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+176
12839,11610,0,0,0,1317,24410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13023,11426,0,0,0,1326,24401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13363,11086,0,0,0,1359,24368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2731,6760,29898,10787,8892,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+177
15262,14351,0,0,0,2330,18233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14755,14858,0,0,0,2458,18105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14597,15016,0,0,0,2499,18064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6441,5402,22810,15523,15488,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+178
17963,5103,0,0,0,6428,20682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18058,5008,0,0,0,6188,20922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18081,4985,0,0,0,6312,20798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3670,2629,35558,8319,7691,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+179
21335,20996,0,0,0,2024,5821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21489,20842,0,0,0,2075,5770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21359,20972,0,0,0,2030,5815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,4555,27160,16839,9826,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+18
12943,5852,0,0,0,13262,15525,0,0,0,792,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,13204,5591,0,0,0,13302,15485,0,0,0,815,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,5595,0,0,0,13217,15570,0,0,0,821,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,3932,5075,27242,13927,13282,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+180
0,5479,0,0,0,0,42672,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5479,0,0,0,0,42672,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5479,0,0,0,0,42672,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,7201,1384,36263,5328,12343,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+181
0,0,0,0,0,0,47687,0,0,0,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47687,0,0,0,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47687,0,0,0,0,2489,0,0,0,0,0,0,0,0,0,0,0,0,0,8187,132,36842,5015,11587,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+182
0,0,0,0,0,0,31182,0,0,0,0,18994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31182,0,0,0,0,18994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31182,0,0,0,0,18994,0,0,0,0,0,0,0,0,0,0,0,0,0,7077,2282,23359,17458,19723,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+183
0,0,0,0,0,0,33818,0,0,0,0,16022,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,33818,0,0,0,0,16022,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,33818,0,0,0,0,16022,0,0,0,0,0,0,0,0,0,0,0,0,336,6198,2196,27594,13852,11425,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+184
42747,0,0,0,0,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42747,0,0,0,0,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42747,0,0,0,0,7429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970,1322,31217,10667,12692,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+19
0,0,0,0,0,0,42692,1256,0,0,0,1263,2657,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,42570,1378,0,0,0,1359,2561,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,42180,1768,0,0,0,1299,2621,0,0,0,0,0,0,0,0,0,0,0,2308,4923,417,39720,2808,6180,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+2
47168,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47168,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47168,0,0,0,0,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4610,799,42279,2488,6191,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+20
47614,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47614,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47614,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,0,45444,2562,3163,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+21
47615,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47615,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47615,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340,3799,27066,15971,14780,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+22
0,0,0,0,0,0,35058,0,0,0,0,5423,0,0,0,0,0,0,0,0,0,0,0,0,9695,0,0,0,0,0,0,35058,0,0,0,0,5423,0,0,0,0,0,0,0,0,0,0,0,0,9695,0,0,0,0,0,0,35058,0,0,0,0,5423,0,0,0,0,0,0,0,0,0,0,0,0,9695,5760,1210,25226,8285,7784,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+23
0,0,0,0,0,0,14263,0,0,0,0,27848,0,0,0,0,0,0,0,0,0,0,0,0,8065,0,0,0,0,0,0,14263,0,0,0,16,27832,0,0,0,0,0,0,0,0,0,0,0,0,8065,0,0,0,0,0,0,14263,0,0,0,0,27848,0,0,0,0,0,0,0,0,0,0,0,0,8065,885,1714,14105,25407,5446,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+24
0,0,0,0,0,0,15972,1587,0,0,0,14451,14866,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,16115,1444,0,0,0,14785,14532,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,16122,1437,0,0,0,14666,14651,0,0,0,0,0,0,0,0,0,0,0,3300,6061,3173,24780,12862,10636,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+25
0,0,0,0,0,0,7019,838,0,0,0,16378,25941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004,853,0,0,0,16318,26001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6970,887,0,0,0,16205,26114,0,0,0,0,0,0,0,0,0,0,0,0,7797,591,29132,12656,8227,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26
0,0,0,0,0,0,3848,0,0,0,0,4823,41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,4880,41448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3848,0,0,0,0,5384,40944,0,0,0,0,0,0,0,0,0,0,0,0,12737,42,33565,3832,14660,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27
0,0,0,0,0,0,6634,544,0,0,0,6750,36248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6665,513,0,0,0,7310,35688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6674,504,0,0,0,7868,35130,0,0,0,0,0,0,0,0,0,0,0,0,15227,788,27936,6225,16518,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28
0,0,0,0,0,0,24282,0,0,0,0,25894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24282,0,0,0,0,25894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24282,0,0,0,0,25894,0,0,0,0,0,0,0,0,0,0,0,0,0,1877,1952,22728,23619,8352,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+29
0,0,0,0,0,0,46021,0,0,0,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46021,0,0,0,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46021,0,0,0,0,4155,0,0,0,0,0,0,0,0,0,0,0,0,0,4362,335,42240,3239,7279,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+3
0,0,0,0,0,0,16620,0,0,0,0,31930,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,16620,0,0,0,0,31930,0,0,0,0,0,0,0,0,0,0,0,0,1626,0,0,0,0,0,0,16620,0,0,0,0,31930,0,0,0,0,0,0,0,0,0,0,0,0,1626,3093,1325,13070,31062,14896,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+30
0,3125,0,0,0,0,20794,0,0,0,0,24346,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,3125,0,0,0,0,20794,0,0,0,0,24346,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,3125,0,0,0,0,20794,0,0,0,0,24346,0,0,0,0,0,0,0,0,0,0,0,0,1911,3703,1937,18421,24204,15808,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+31
19178,25388,0,0,0,1746,3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19635,24931,0,0,0,1750,3860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19886,24680,0,0,0,1745,3865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668,8765,18216,21527,11000,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32
45087,0,0,0,0,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45087,0,0,0,0,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45087,0,0,0,0,5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5335,708,36940,7193,8112,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33
42451,0,0,0,0,7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42451,0,0,0,0,7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42451,0,0,0,0,7725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5684,964,29644,13884,9408,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+34
44045,0,0,0,0,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44045,0,0,0,0,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44045,0,0,0,0,6131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7441,1495,28778,12462,8413,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+35
31585,17283,0,0,0,520,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31845,17023,0,0,0,490,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,17368,0,0,0,478,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5296,2515,28410,13955,10560,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36
0,0,0,0,0,0,29428,0,0,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,11063,0,0,0,0,0,0,29428,0,0,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,11063,0,0,0,0,0,0,29428,0,0,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,11063,934,2520,29114,6545,5828,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+37
0,0,0,0,0,0,4239,0,0,0,0,13360,31082,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,0,0,0,0,4239,0,0,0,0,13631,30811,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,0,0,0,0,4239,0,0,0,0,13622,30820,0,0,0,0,0,0,0,0,0,0,0,1495,12843,1322,22831,11685,11922,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+38
