index,image_name,source_group,fold
1216,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+321,TCGA-GM-A2DB-DX1,0
1219,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+33,TCGA-HN-A2NL-DX1,0
1234,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+528,TCGA-GM-A2DB-DX1,0
1237,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+29,TCGA-HN-A2NL-DX1,0
1238,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+230,TCGA-GM-A2DB-DX1,0
1241,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+416,TCGA-GM-A2DB-DX1,0
1243,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+39,TCGA-S3-AA10-DX1,0
1252,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+155,TCGA-GM-A2DB-DX1,0
1254,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+22,TCGA-GM-A2DB-DX1,0
1255,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+137,TCGA-GM-A2DB-DX1,0
1256,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+194,TCGA-GM-A2DB-DX1,0
1267,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+51,TCGA-S3-AA10-DX1,0
1274,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+63,TCGA-GM-A2DB-DX1,0
1275,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+510,TCGA-GM-A2DB-DX1,0
1276,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+308,TCGA-GM-A2DB-DX1,0
1283,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+268,TCGA-GM-A2DB-DX1,0
1293,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+422,TCGA-GM-A2DB-DX1,0
1296,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+453,TCGA-GM-A2DB-DX1,0
1308,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+206,TCGA-GM-A2DB-DX1,0
1320,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+532,TCGA-GM-A2DB-DX1,0
1324,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+175,TCGA-GM-A2DB-DX1,0
1339,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+9,TCGA-GM-A2DB-DX1,0
1340,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+120,TCGA-GM-A2DB-DX1,0
1342,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+95,TCGA-GM-A2DB-DX1,0
1350,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+84,TCGA-GM-A2DB-DX1,0
1352,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+420,TCGA-GM-A2DB-DX1,0
1355,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+376,TCGA-GM-A2DB-DX1,0
1365,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+402,TCGA-GM-A2DB-DX1,0
1366,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+82,TCGA-GM-A2DB-DX1,0
1367,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+490,TCGA-GM-A2DB-DX1,0
1369,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+25,TCGA-S3-AA10-DX1,0
1370,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+517,TCGA-GM-A2DB-DX1,0
1387,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+147,TCGA-GM-A2DB-DX1,0
1397,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+76,TCGA-GM-A2DB-DX1,0
1399,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+77,TCGA-S3-AA10-DX1,0
1402,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+103,TCGA-GM-A2DB-DX1,0
1407,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+441,TCGA-GM-A2DB-DX1,0
1410,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+38,TCGA-HN-A2NL-DX1,0
1412,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+489,TCGA-GM-A2DB-DX1,0
1433,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+202,TCGA-GM-A2DB-DX1,0
1437,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+258,TCGA-GM-A2DB-DX1,0
1451,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+197,TCGA-GM-A2DB-DX1,0
1452,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+415,TCGA-GM-A2DB-DX1,0
1454,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+59,TCGA-GM-A2DB-DX1,0
1455,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+19,TCGA-S3-AA10-DX1,0
1458,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+125,TCGA-GM-A2DB-DX1,0
1471,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+286,TCGA-GM-A2DB-DX1,0
1479,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,TCGA-GM-A2DB-DX1,0
1481,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,TCGA-GM-A2DB-DX1,0
1484,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+464,TCGA-GM-A2DB-DX1,0
1490,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+447,TCGA-GM-A2DB-DX1,0
1499,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+118,TCGA-GM-A2DB-DX1,0
1500,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,TCGA-GM-A2DB-DX1,0
1505,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+535,TCGA-GM-A2DB-DX1,0
1511,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+493,TCGA-GM-A2DB-DX1,0
1512,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+6,TCGA-HN-A2NL-DX1,0
1516,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+473,TCGA-GM-A2DB-DX1,0
1517,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+76,TCGA-S3-AA10-DX1,0
1519,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+232,TCGA-GM-A2DB-DX1,0
1521,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+312,TCGA-GM-A2DB-DX1,0
1525,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+307,TCGA-GM-A2DB-DX1,0
1529,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+70,TCGA-GM-A2DB-DX1,0
1533,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+539,TCGA-GM-A2DB-DX1,0
1537,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+288,TCGA-GM-A2DB-DX1,0
1539,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+69,TCGA-GM-A2DB-DX1,0
1540,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+10,TCGA-S3-AA10-DX1,0
1543,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+21,TCGA-GM-A2DB-DX1,0
1545,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+413,TCGA-GM-A2DB-DX1,0
1550,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+538,TCGA-GM-A2DB-DX1,0
1552,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+88,TCGA-GM-A2DB-DX1,0
1555,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+283,TCGA-GM-A2DB-DX1,0
1568,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+52,TCGA-S3-AA10-DX1,0
1577,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+339,TCGA-GM-A2DB-DX1,0
1579,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+42,TCGA-GM-A2DB-DX1,0
1584,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+247,TCGA-GM-A2DB-DX1,0
1588,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+3,TCGA-HN-A2NL-DX1,0
1596,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+87,TCGA-S3-AA10-DX1,0
1618,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+370,TCGA-GM-A2DB-DX1,0
1622,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+366,TCGA-GM-A2DB-DX1,0
1628,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+326,TCGA-GM-A2DB-DX1,0
1629,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+180,TCGA-GM-A2DB-DX1,0
1633,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+131,TCGA-GM-A2DB-DX1,0
1650,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+108,TCGA-GM-A2DB-DX1,0
1651,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+418,TCGA-GM-A2DB-DX1,0
1660,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+49,TCGA-GM-A2DB-DX1,0
1662,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+57,TCGA-S3-AA10-DX1,0
1664,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+81,TCGA-GM-A2DB-DX1,0
1666,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+42,TCGA-HN-A2NL-DX1,0
1671,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+342,TCGA-GM-A2DB-DX1,0
1676,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+518,TCGA-GM-A2DB-DX1,0
1677,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+21,TCGA-S3-AA10-DX1,0
1681,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+102,TCGA-GM-A2DB-DX1,0
1692,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+90,TCGA-S3-AA10-DX1,0
1693,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+217,TCGA-GM-A2DB-DX1,0
1698,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+1,TCGA-S3-AA10-DX1,0
1703,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+186,TCGA-GM-A2DB-DX1,0
1704,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+89,TCGA-S3-AA10-DX1,0
1711,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+249,TCGA-GM-A2DB-DX1,0
1713,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+280,TCGA-GM-A2DB-DX1,0
1716,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+201,TCGA-GM-A2DB-DX1,0
1718,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+46,TCGA-GM-A2DB-DX1,0
1730,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+153,TCGA-GM-A2DB-DX1,0
1734,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+390,TCGA-GM-A2DB-DX1,0
1736,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+344,TCGA-GM-A2DB-DX1,0
1738,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+534,TCGA-GM-A2DB-DX1,0
1739,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+64,TCGA-S3-AA10-DX1,0
1744,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+273,TCGA-GM-A2DB-DX1,0
1750,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+522,TCGA-GM-A2DB-DX1,0
1753,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+289,TCGA-GM-A2DB-DX1,0
1755,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+495,TCGA-GM-A2DB-DX1,0
1757,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+51,TCGA-GM-A2DB-DX1,0
1764,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+508,TCGA-GM-A2DB-DX1,0
1766,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+74,TCGA-GM-A2DB-DX1,0
1768,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+292,TCGA-GM-A2DB-DX1,0
1769,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+311,TCGA-GM-A2DB-DX1,0
1777,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+34,TCGA-GM-A2DB-DX1,0
1781,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+297,TCGA-GM-A2DB-DX1,0
1792,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+271,TCGA-GM-A2DB-DX1,0
1796,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+101,TCGA-GM-A2DB-DX1,0
1797,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+457,TCGA-GM-A2DB-DX1,0
1806,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+31,TCGA-HN-A2NL-DX1,0
1808,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+246,TCGA-GM-A2DB-DX1,0
1811,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+373,TCGA-GM-A2DB-DX1,0
1814,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+67,TCGA-GM-A2DB-DX1,0
1815,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+221,TCGA-GM-A2DB-DX1,0
1822,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+358,TCGA-GM-A2DB-DX1,0
1823,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+435,TCGA-GM-A2DB-DX1,0
1836,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+20,TCGA-S3-AA10-DX1,0
1852,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+455,TCGA-GM-A2DB-DX1,0
1858,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+355,TCGA-GM-A2DB-DX1,0
1863,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+195,TCGA-GM-A2DB-DX1,0
1866,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+167,TCGA-GM-A2DB-DX1,0
1867,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+417,TCGA-GM-A2DB-DX1,0
1870,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+158,TCGA-GM-A2DB-DX1,0
1876,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+55,TCGA-GM-A2DB-DX1,0
1878,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+146,TCGA-GM-A2DB-DX1,0
1879,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+161,TCGA-GM-A2DB-DX1,0
1880,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+488,TCGA-GM-A2DB-DX1,0
1882,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+253,TCGA-GM-A2DB-DX1,0
1920,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+454,TCGA-GM-A2DB-DX1,0
1927,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+279,TCGA-GM-A2DB-DX1,0
1928,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+48,TCGA-GM-A2DB-DX1,0
1933,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+57,TCGA-GM-A2DB-DX1,0
1935,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+33,TCGA-S3-AA10-DX1,0
1948,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+9,TCGA-S3-AA10-DX1,0
1950,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+199,TCGA-GM-A2DB-DX1,0
1953,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+481,TCGA-GM-A2DB-DX1,0
1957,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+32,TCGA-S3-AA10-DX1,0
1959,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+317,TCGA-GM-A2DB-DX1,0
1961,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+514,TCGA-GM-A2DB-DX1,0
1964,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+466,TCGA-GM-A2DB-DX1,0
1967,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+396,TCGA-GM-A2DB-DX1,0
1970,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+128,TCGA-GM-A2DB-DX1,0
1981,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+476,TCGA-GM-A2DB-DX1,0
1987,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+461,TCGA-GM-A2DB-DX1,0
1992,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+65,TCGA-GM-A2DB-DX1,0
1995,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+203,TCGA-GM-A2DB-DX1,0
1997,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+160,TCGA-GM-A2DB-DX1,0
2004,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+394,TCGA-GM-A2DB-DX1,0
2009,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+483,TCGA-GM-A2DB-DX1,0
2015,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+220,TCGA-GM-A2DB-DX1,0
2022,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+12,TCGA-S3-AA10-DX1,0
2030,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+26,TCGA-HN-A2NL-DX1,0
2032,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+99,TCGA-GM-A2DB-DX1,0
2035,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+463,TCGA-GM-A2DB-DX1,0
2039,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+29,TCGA-GM-A2DB-DX1,0
2040,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+219,TCGA-GM-A2DB-DX1,0
2042,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+181,TCGA-GM-A2DB-DX1,0
2045,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+0,TCGA-GM-A2DB-DX1,0
2056,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+469,TCGA-GM-A2DB-DX1,0
2058,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+338,TCGA-GM-A2DB-DX1,0
2059,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+399,TCGA-GM-A2DB-DX1,0
2066,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+411,TCGA-GM-A2DB-DX1,0
2071,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+54,TCGA-S3-AA10-DX1,0
2085,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+18,TCGA-S3-AA10-DX1,0
2088,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+448,TCGA-GM-A2DB-DX1,0
2089,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+82,TCGA-S3-AA10-DX1,0
2091,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+456,TCGA-GM-A2DB-DX1,0
2095,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+35,TCGA-S3-AA10-DX1,0
2096,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+242,TCGA-GM-A2DB-DX1,0
2098,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+485,TCGA-GM-A2DB-DX1,0
2100,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+43,TCGA-S3-AA10-DX1,0
2107,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+143,TCGA-GM-A2DB-DX1,0
2114,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+73,TCGA-GM-A2DB-DX1,0
2116,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+316,TCGA-GM-A2DB-DX1,0
2117,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+6,TCGA-S3-AA10-DX1,0
2120,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+136,TCGA-GM-A2DB-DX1,0
2125,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+423,TCGA-GM-A2DB-DX1,0
2133,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+501,TCGA-GM-A2DB-DX1,0
2134,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+14,TCGA-S3-AA10-DX1,0
2137,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+41,TCGA-S3-AA10-DX1,0
2138,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+451,TCGA-GM-A2DB-DX1,0
2145,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+381,TCGA-GM-A2DB-DX1,0
2147,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+306,TCGA-GM-A2DB-DX1,0
2150,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+324,TCGA-GM-A2DB-DX1,0
2160,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+40,TCGA-S3-AA10-DX1,0
2170,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+484,TCGA-GM-A2DB-DX1,0
2176,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+491,TCGA-GM-A2DB-DX1,0
2180,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+349,TCGA-GM-A2DB-DX1,0
2181,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+523,TCGA-GM-A2DB-DX1,0
2184,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+27,TCGA-HN-A2NL-DX1,0
2190,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+37,TCGA-S3-AA10-DX1,0
2191,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+68,TCGA-S3-AA10-DX1,0
2195,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+27,TCGA-GM-A2DB-DX1,0
2196,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+475,TCGA-GM-A2DB-DX1,0
2208,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+362,TCGA-GM-A2DB-DX1,0
2210,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+207,TCGA-GM-A2DB-DX1,0
2216,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+168,TCGA-GM-A2DB-DX1,0
2219,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+304,TCGA-GM-A2DB-DX1,0
2222,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+380,TCGA-GM-A2DB-DX1,0
2229,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+30,TCGA-S3-AA10-DX1,0
2230,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+176,TCGA-GM-A2DB-DX1,0
2232,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+351,TCGA-GM-A2DB-DX1,0
2233,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+79,TCGA-GM-A2DB-DX1,0
2237,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+96,TCGA-GM-A2DB-DX1,0
2238,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+449,TCGA-GM-A2DB-DX1,0
2240,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+5,TCGA-GM-A2DB-DX1,0
2248,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+163,TCGA-GM-A2DB-DX1,0
2252,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+15,TCGA-GM-A2DB-DX1,0
2254,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+434,TCGA-GM-A2DB-DX1,0
2255,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+55,TCGA-S3-AA10-DX1,0
2256,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+251,TCGA-GM-A2DB-DX1,0
2259,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+357,TCGA-GM-A2DB-DX1,0
2263,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+409,TCGA-GM-A2DB-DX1,0
2264,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+7,TCGA-HN-A2NL-DX1,0
2269,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+49,TCGA-S3-AA10-DX1,0
