image_index,image_id
335,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+69
336,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+92
337,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+94
338,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+38
339,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+19
340,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+206
341,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+18
342,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+294
343,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+4
344,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+202
345,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+159
346,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+208
347,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+169
348,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+81
349,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+77
350,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+85
351,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+53
352,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+184
353,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+527
354,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+129
355,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+385
356,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+165
357,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+27
358,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+182
359,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+187
360,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+22
361,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+8
362,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+78
363,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+190
364,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+9
365,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+106
366,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+264
367,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+225
368,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+12
369,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+193
370,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+110
371,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+336
372,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+330
373,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+152
374,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+200
375,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+91
376,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+60
377,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+36
378,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+217
379,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+141
380,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+107
381,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+62
382,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+19
383,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+99
384,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+86
385,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+27
386,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+174
387,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+250
388,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+305
389,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+33
390,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+97
391,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+87
392,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+138
393,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+61
394,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+0
395,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+142
396,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+77
397,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+339
398,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+28
399,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+10
400,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+214
401,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+160
402,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+23
403,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+42
404,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+64
405,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+263
406,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+126
407,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+55
408,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+160
409,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+31
410,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+198
411,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+47
412,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+11
413,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+37
414,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+58
415,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+73
416,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+6
417,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+169
418,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+123
419,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+17
420,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+101
421,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+12
422,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+7
423,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+317
424,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+12
425,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+93
426,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+506
427,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+49
428,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+11
429,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+189
430,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+530
431,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+86
432,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+7
433,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+97
434,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+42
435,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+76
436,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+345
437,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+180
438,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+99
439,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+8
440,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+66
441,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+88
442,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+105
443,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+95
444,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+171
445,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+2
446,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+4
447,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+310
448,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+33
449,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+111
450,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+84
451,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+115
452,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+15
453,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+68
454,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+85
455,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+52
456,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+11
457,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+367
458,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+77
459,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+111
460,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+474
461,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+150
462,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+2
463,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+25
464,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+78
465,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+200
466,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+4
467,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+41
468,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121
469,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+4
470,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+24
471,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+265
472,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+53
473,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+143
474,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+41
475,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+122
476,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87
477,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+61
478,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+166
479,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+32
480,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+29
481,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+330
482,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+24
483,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+319
484,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+85
485,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+23
486,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+218
487,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+70
488,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+12
489,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+393
490,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+173
491,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+249
492,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+80
493,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+137
494,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+198
495,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12
496,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+42
497,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+383
498,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+212
499,TCGA-HN-A2NL-DX1_xmin11931_ymin5764_MPP-0.2500+47
500,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+215
501,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+184
502,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+241
503,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+246
504,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+112
505,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+109
506,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61
507,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+58
508,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110
509,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+201
510,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+12
511,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+50
512,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+51
513,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+9
514,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+72
515,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+225
516,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+378
517,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105
518,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+52
519,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+12
520,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+144
521,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+231
522,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+178
523,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+11
524,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+224
525,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+46
526,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+237
527,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+34
528,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+118
529,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+65
530,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+212
531,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+46
532,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+70
533,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+121
534,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+4
535,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+26
536,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+185
537,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+116
538,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+217
539,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+92
540,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+39
541,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+156
542,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+175
543,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+205
544,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+57
545,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+227
546,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+19
547,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+72
548,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+174
549,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+6
550,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+25
551,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+248
552,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+271
553,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+136
554,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+406
555,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+41
556,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+143
557,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+70
558,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+19
559,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+2
560,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+343
561,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+67
562,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+106
563,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+73
564,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+387
565,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+64
566,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+41
567,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+34
568,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+44
569,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+80
570,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+45
571,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+68
572,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+30
573,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+84
574,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+42
575,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+0
576,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+175
577,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+536
578,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+141
579,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+157
580,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+39
581,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+80
582,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+410
583,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61
584,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+345
585,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+25
586,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+97
587,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+338
588,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+113
589,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+140
590,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+115
591,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+17
592,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+66
593,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+118
594,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+11
595,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+269
596,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+31
597,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+471
598,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+30
599,TCGA-S3-AA10-DX1_xmin43039_ymin23986_MPP-0.2500+13
600,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+146
601,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+169
602,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+28
603,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+18
604,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+184
605,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+23
606,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+213
607,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+71
608,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+33
609,TCGA-S3-AA15-DX1_xmin55486_ymin28926_MPP-0.2500+17
610,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+207
611,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+186
612,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+504
613,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+114
614,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+15
615,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+162
616,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+19
617,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+214
618,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+2
619,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+100
620,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+58
621,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+68
622,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+164
623,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+16
624,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+167
625,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+62
626,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+153
627,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+411
628,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+387
629,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+133
630,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+140
631,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+166
632,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+89
633,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+175
634,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+42
635,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+147
636,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+164
637,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+122
638,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+168
639,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+17
640,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+305
641,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+15
642,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+407
643,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+291
644,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+192
645,TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+6
646,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+40
647,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+93
648,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+28
649,TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+213
650,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+238
651,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+24
652,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+459
653,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+114
654,TCGA-OL-A6VO-DX1_xmin88416_ymin188485_MPP-0.2500+35
655,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+45
656,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+171
657,TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+32
658,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+43
659,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+67
660,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+5
661,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+74
662,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+115
663,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+45
664,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+49
665,TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+131
666,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+126
667,TCGA-OL-A97C-DX1_xmin68058_ymin32495_MPP-0.2500+35
668,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+0
669,TCGA-OL-A5D6-DX1_xmin115108_ymin40554_MPP-0.2500+0
