token_index,region_id,image_id,slide_id,fold
312,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+23:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+23,TCGA-EW-A1PB-DX1,3
320,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+25:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+25,TCGA-EW-A1PB-DX1,3
324,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26,TCGA-EW-A1PB-DX1,3
325,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26:2:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+26,TCGA-EW-A1PB-DX1,3
328,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27:1:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27,TCGA-EW-A1PB-DX1,3
330,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+27,TCGA-EW-A1PB-DX1,3
331,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28,TCGA-EW-A1PB-DX1,3
332,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28,TCGA-EW-A1PB-DX1,3
334,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+28,TCGA-EW-A1PB-DX1,3
336,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+3:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+3,TCGA-EW-A1PB-DX1,3
339,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,TCGA-EW-A1PB-DX1,3
340,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32:0:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,TCGA-EW-A1PB-DX1,3
341,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32:0:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,TCGA-EW-A1PB-DX1,3
343,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32:0:5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,TCGA-EW-A1PB-DX1,3
344,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+32,TCGA-EW-A1PB-DX1,3
346,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33,TCGA-EW-A1PB-DX1,3
347,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+34:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+34,TCGA-EW-A1PB-DX1,3
348,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+35:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+35,TCGA-EW-A1PB-DX1,3
349,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,3
351,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36:0:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,3
352,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,3
353,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36:1:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,3
354,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36:1:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,3
357,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+38:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+38,TCGA-EW-A1PB-DX1,3
358,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+39:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+39,TCGA-EW-A1PB-DX1,3
359,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+4:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+4,TCGA-EW-A1PB-DX1,3
360,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+40:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+40,TCGA-EW-A1PB-DX1,3
361,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+41:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+41,TCGA-EW-A1PB-DX1,3
363,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+42:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+42,TCGA-EW-A1PB-DX1,3
369,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+46:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+46,TCGA-EW-A1PB-DX1,3
370,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+47:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+47,TCGA-EW-A1PB-DX1,3
371,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+48:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+48,TCGA-EW-A1PB-DX1,3
372,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+49:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+49,TCGA-EW-A1PB-DX1,3
373,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+5:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+5,TCGA-EW-A1PB-DX1,3
374,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+50:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+50,TCGA-EW-A1PB-DX1,3
380,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52,TCGA-EW-A1PB-DX1,3
382,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52:2:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52,TCGA-EW-A1PB-DX1,3
384,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53,TCGA-EW-A1PB-DX1,3
385,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53:1:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53,TCGA-EW-A1PB-DX1,3
386,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53,TCGA-EW-A1PB-DX1,3
387,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+54:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+54,TCGA-EW-A1PB-DX1,3
388,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+55:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+55,TCGA-EW-A1PB-DX1,3
389,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+56:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+56,TCGA-EW-A1PB-DX1,3
392,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+57:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+57,TCGA-EW-A1PB-DX1,3
396,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+58:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+58,TCGA-EW-A1PB-DX1,3
398,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59,TCGA-EW-A1PB-DX1,3
399,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59,TCGA-EW-A1PB-DX1,3
400,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59,TCGA-EW-A1PB-DX1,3
401,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59:2:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+59,TCGA-EW-A1PB-DX1,3
403,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60,TCGA-EW-A1PB-DX1,3
404,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60:0:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60,TCGA-EW-A1PB-DX1,3
405,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60:0:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60,TCGA-EW-A1PB-DX1,3
408,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+60,TCGA-EW-A1PB-DX1,3
409,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61,TCGA-EW-A1PB-DX1,3
412,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61:1:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61,TCGA-EW-A1PB-DX1,3
413,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61:1:5,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+61,TCGA-EW-A1PB-DX1,3
415,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+62:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+62,TCGA-EW-A1PB-DX1,3
416,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+63:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+63,TCGA-EW-A1PB-DX1,3
417,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+64:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+64,TCGA-EW-A1PB-DX1,3
420,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66,TCGA-EW-A1PB-DX1,3
421,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66,TCGA-EW-A1PB-DX1,3
423,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66:2:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+66,TCGA-EW-A1PB-DX1,3
425,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67,TCGA-EW-A1PB-DX1,3
426,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67:1:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67,TCGA-EW-A1PB-DX1,3
427,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67:1:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67,TCGA-EW-A1PB-DX1,3
430,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+67,TCGA-EW-A1PB-DX1,3
431,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+68:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+68,TCGA-EW-A1PB-DX1,3
432,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+69:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+69,TCGA-EW-A1PB-DX1,3
434,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+70:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+70,TCGA-EW-A1PB-DX1,3
435,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+71:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+71,TCGA-EW-A1PB-DX1,3
438,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+72:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+72,TCGA-EW-A1PB-DX1,3
439,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+73:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+73,TCGA-EW-A1PB-DX1,3
442,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74,TCGA-EW-A1PB-DX1,3
443,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74,TCGA-EW-A1PB-DX1,3
446,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+75:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+75,TCGA-EW-A1PB-DX1,3
449,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+75:1:4,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+75,TCGA-EW-A1PB-DX1,3
451,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+76:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+76,TCGA-EW-A1PB-DX1,3
453,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+78:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+78,TCGA-EW-A1PB-DX1,3
454,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+79:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+79,TCGA-EW-A1PB-DX1,3
460,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+81:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+81,TCGA-EW-A1PB-DX1,3
461,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+81:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+81,TCGA-EW-A1PB-DX1,3
462,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+82:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+82,TCGA-EW-A1PB-DX1,3
463,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+83:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+83,TCGA-EW-A1PB-DX1,3
464,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+83:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+83,TCGA-EW-A1PB-DX1,3
466,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85,TCGA-EW-A1PB-DX1,3
470,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85,TCGA-EW-A1PB-DX1,3
471,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+86:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+86,TCGA-EW-A1PB-DX1,3
474,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+87:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+87,TCGA-EW-A1PB-DX1,3
476,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88,TCGA-EW-A1PB-DX1,3
477,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88:2:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88,TCGA-EW-A1PB-DX1,3
478,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88:2:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+88,TCGA-EW-A1PB-DX1,3
483,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+9:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+9,TCGA-EW-A1PB-DX1,3
486,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+90:0:3,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+90,TCGA-EW-A1PB-DX1,3
488,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+90:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+90,TCGA-EW-A1PB-DX1,3
489,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+91:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+91,TCGA-EW-A1PB-DX1,3
491,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+91:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+91,TCGA-EW-A1PB-DX1,3
493,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+92:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+92,TCGA-EW-A1PB-DX1,3
494,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+93:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+93,TCGA-EW-A1PB-DX1,3
495,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+94:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+94,TCGA-EW-A1PB-DX1,3
496,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+95:0:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+95,TCGA-EW-A1PB-DX1,3
499,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+96:1:2,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+96,TCGA-EW-A1PB-DX1,3
500,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+96:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+96,TCGA-EW-A1PB-DX1,3
502,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+97:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+97,TCGA-EW-A1PB-DX1,3
503,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+98:1:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+98,TCGA-EW-A1PB-DX1,3
507,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+99:2:1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+99,TCGA-EW-A1PB-DX1,3
510,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+0:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+0,TCGA-EW-A1PH-DX1,2
511,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+1:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+1,TCGA-EW-A1PH-DX1,2
512,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+10:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+10,TCGA-EW-A1PH-DX1,2
513,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100,TCGA-EW-A1PH-DX1,2
514,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100:0:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100,TCGA-EW-A1PH-DX1,2
516,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100:1:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100,TCGA-EW-A1PH-DX1,2
517,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100:1:3,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+100,TCGA-EW-A1PH-DX1,2
519,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+102:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+102,TCGA-EW-A1PH-DX1,2
520,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+103:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+103,TCGA-EW-A1PH-DX1,2
521,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+104:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+104,TCGA-EW-A1PH-DX1,2
522,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+105:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+105,TCGA-EW-A1PH-DX1,2
523,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+106:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+106,TCGA-EW-A1PH-DX1,2
524,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+107:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+107,TCGA-EW-A1PH-DX1,2
525,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108,TCGA-EW-A1PH-DX1,2
526,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108,TCGA-EW-A1PH-DX1,2
527,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108:1:3,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+108,TCGA-EW-A1PH-DX1,2
528,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109,TCGA-EW-A1PH-DX1,2
529,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109:0:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109,TCGA-EW-A1PH-DX1,2
531,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109:1:3,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+109,TCGA-EW-A1PH-DX1,2
532,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+11:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+11,TCGA-EW-A1PH-DX1,2
533,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110:0:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,2
534,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110:0:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,2
535,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110:0:3,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,2
536,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,2
537,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110:1:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+110,TCGA-EW-A1PH-DX1,2
540,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111:0:2,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111,TCGA-EW-A1PH-DX1,2
541,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111:0:3,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111,TCGA-EW-A1PH-DX1,2
542,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111:1:1,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+111,TCGA-EW-A1PH-DX1,2
