replicate,adjudication_image_auroc,sign_balanced_accuracy,anchor_fixed_accuracy_delta,anchor_fixed_miou_delta,Top20_anchor_fixed_accuracy_delta,Deep_Wrong_anchor_fixed_accuracy_delta,Top20_Deep_Wrong_anchor_fixed_accuracy_delta
207,0.7302871041416801,0.5895765432931729,0.00413711201428979,-0.007325674038364927,0.007820240048074578,0.07742318869202121,0.18465561796883462
208,0.7380543220563647,0.5924562328477514,0.004331882371520712,-0.0058122114039839134,0.009043433698432857,0.07431933443700496,0.1798898854912503
209,0.7338495913231174,0.590245427527436,0.005045941447143432,-0.004757858271835169,0.012046591603779189,0.07577953782561656,0.1794161356137125
210,0.7337565712326082,0.5972156027748787,0.0054314194830661355,-0.003569327018225432,0.014362969202399878,0.07299126902848414,0.17413938125718037
211,0.7431414238106879,0.596974185073182,0.006293520737178926,-0.002785189780727837,0.018488428534994106,0.07730738845189436,0.18507438713433855
212,0.7352937002304742,0.5932716504612916,0.005625443791536178,-0.003637631239949757,0.015111678789738625,0.07482298876069604,0.17978412412862604
213,0.738245254776982,0.59274990510678,0.0049945022753357105,-0.004445417541286356,0.012789720311347952,0.07509701225408572,0.17989332302436017
214,0.7353638821943492,0.5935046350497277,0.005510416305870458,-0.002693788512936557,0.014348359653148623,0.07399893996941828,0.1764486724125084
215,0.7323240601048996,0.5944628630754899,0.0047923599451542565,-0.005598302719349357,0.010622117200317804,0.07385214668540406,0.1769283283457979
216,0.7309931537699065,0.5935863972294201,0.004955303717830817,-0.003561452942417498,0.012377124373844195,0.0742480645577702,0.17958063681076883
217,0.7352396377292539,0.59446451776335,0.005656506837852571,-0.003615405660190585,0.015412803149411292,0.07471681046239043,0.17804616291548891
218,0.7275930592892942,0.5876870160195613,0.00419003016805608,-0.006108395929828481,0.008109832155728247,0.07367022194608401,0.17587680220314272
219,0.7347316325687361,0.5964376652486264,0.0065157523505914305,-0.0010429535482776586,0.02050230650948237,0.07543831151999836,0.18433170197262
220,0.7282642816485527,0.5910848148786927,0.004302631108533017,-0.005968504645635919,0.008673732199278916,0.07306948894825914,0.17612429540070254
221,0.7374436691519998,0.5963895929762996,0.005812399408544389,-0.00273718670778611,0.015508557043214743,0.07521800136008747,0.17979556845826652
222,0.7342911710812536,0.5926205895026085,0.004393762340331175,-0.007121875130145172,0.009058526044028348,0.07500993924852307,0.18027993233765163
223,0.7337323005609528,0.5926082605100285,0.004884547427692287,-0.0066964822836399485,0.012037261686072998,0.07601973263455561,0.180651559776402
224,0.74212629244623,0.5953708886164365,0.005097354051697867,-0.00543465389009834,0.012773656825167179,0.07628095917445799,0.18306201035719027
225,0.7332992614394943,0.5908440876437979,0.004662778478731422,-0.0052669858892290256,0.01055512518370294,0.07433967184315447,0.17826073777696946
226,0.7317379036770766,0.5914464166317381,0.005197953724097926,-0.003304569555311221,0.01273266650914917,0.07670630965365005,0.18095214206882712
227,0.7352424236786507,0.596426438561003,0.005472339562051731,-0.003270777867578789,0.014522308866437461,0.07333082224268296,0.17506864529664024
228,0.7324678671964776,0.5948120858182908,0.00444061086223746,-0.007880033688864252,0.009129672048260429,0.07409153475567792,0.17650177481330376
229,0.7368885262468148,0.594311289576245,0.004646053309296905,-0.006154928017410355,0.010458147715894928,0.07544481604173162,0.18202354122328604
230,0.7370800761187928,0.5964955864432804,0.005678590796148408,-0.00329822600693197,0.016256164881556567,0.07163780892000056,0.17084381189491032
231,0.7260436861749407,0.5900351751127766,0.003924555917231398,-0.006868147148965109,0.006777513921240597,0.07149665681989502,0.17268064146740636
232,0.7401830130740775,0.5961016668641965,0.006109790312221808,-0.0015768194904063337,0.017199199500409046,0.07528090661469221,0.17972331575804804
233,0.7413916386498404,0.5956892720885617,0.0065249561402623835,-0.00180996427204283,0.01907469127756989,0.0785484817355723,0.18633285244850525
234,0.7407787429359204,0.5917640803762303,0.00456436372114033,-0.0053730320429864475,0.010733010394423093,0.07503198454707372,0.18261406722617476
235,0.7324558058813914,0.5902850278897243,0.0041743433534510155,-0.004637489482302581,0.008569037102107435,0.07108525610181887,0.16998949068259298
236,0.7371822006043027,0.5959683049555049,0.005155949341186461,-0.003976048129353815,0.012937818552497427,0.07596400469503979,0.18100008102742776
237,0.7362262179589337,0.5969798189431376,0.006175848326043454,-0.0007679323554298234,0.018635467773724157,0.07539081408428142,0.1808113552926258
238,0.7361976132945356,0.593536970924194,0.004835658481468719,-0.003996193124534475,0.012168753352488348,0.07188472809149811,0.1749605259084201
239,0.7324864865929323,0.5936254831291534,0.005430764512171504,-0.002707352495246673,0.014497719471385118,0.0735041467150565,0.17455714967712757
240,0.7380507469129879,0.593456702745281,0.005488747265656957,-0.003927562762563341,0.015247498166871432,0.07538003392863081,0.18163418754119975
241,0.7378271372290917,0.5910927595828528,0.005651501482149768,-0.00314949326116154,0.014922871584816755,0.07682252975357222,0.18256898610535152
242,0.7489488903533453,0.6012481324587622,0.005708195369430347,-0.005240618049622059,0.01534684240601314,0.07618283741792255,0.1811800610376399
243,0.7399288138885516,0.5943112308074313,0.006433702591805424,-0.0015108162700441241,0.01951181092570209,0.0770771742181895,0.18343382574615616
244,0.7340471601400805,0.5918757899721927,0.004900833561269802,-0.0038466572082963557,0.010618354671266261,0.07499805985979253,0.17847755710936786
245,0.736121738752975,0.5924506094174142,0.004743033180758638,-0.004853147610534458,0.011077159706857298,0.07586583133887091,0.1814384167179365
246,0.7376592993466928,0.5984500588893524,0.0057715282783601385,-0.003620958602127855,0.015906656592243218,0.07264693080139763,0.17457206586301094
247,0.7355622087806978,0.5932755050302974,0.005276148261912805,-0.005118407147477466,0.013422070656818552,0.07653843461215346,0.18344800653611565
248,0.7320509797078774,0.588890737679093,0.004206438826631742,-0.007234383949767165,0.008492208832714732,0.07366202070740814,0.17709260059479934
249,0.7353739632384164,0.5959245250599821,0.005558329011979279,-0.0032760954173836065,0.014612700164737813,0.07499308102124125,0.1796990909508053
250,0.7346727118721947,0.5928972791281368,0.005214827428154045,-0.004203880689638506,0.01292041429589319,0.07589119867035465,0.18049034412736373
251,0.7374060560154327,0.5952349113386485,0.004596329699100954,-0.0058936464283042556,0.010640059877854213,0.07370113311698052,0.17648466436389362
252,0.7386194813936617,0.5959235703061966,0.005268033933404803,-0.0044972977325487,0.013277439904937127,0.07572654005259248,0.1828764512573271
253,0.7381559113658875,0.5961248181548096,0.0065463860980441435,-0.0006358078535971812,0.02025862520286892,0.07543655212298557,0.18278643107800285
254,0.7327287111609244,0.5939574750981543,0.0067706375519179796,0.00016335858992022612,0.02085081954642587,0.07567361764963136,0.1781575553130271
255,0.7374625225142919,0.5988854362845992,0.006851780548886688,-0.0008790743790687561,0.020646291224694635,0.07458391514384088,0.17562678675335847
256,0.7399334471069569,0.5989340458204437,0.006614878565531002,-0.0015267612981155754,0.020183675228227727,0.0734773865046425,0.17683016532489207
257,0.7405465516679504,0.5972102335153118,0.0051797861573102955,-0.0054333951428817695,0.012666298383847585,0.07431081099914985,0.1776721797087139
258,0.7307934269908393,0.5922625490796749,0.005743301675436796,-0.0012225307150355302,0.015473142883033919,0.0736122637278805,0.17547390026965026
259,0.7293908859774307,0.5942517030507181,0.004922707162076878,-0.0068747364598210625,0.011271463183398334,0.07542986708148725,0.18252030417464177
260,0.728615645362923,0.591131733893991,0.005633194772098893,-0.002768626850048861,0.015045729217703752,0.07629486315665493,0.181086973996222
261,0.7284380491169524,0.5916217070244005,0.00493046786426754,-0.004354265353467279,0.012049277800633362,0.07298367059603014,0.1741805559772104
262,0.7294872217211448,0.5939517285657112,0.004135754439175354,-0.007816286252696036,0.008614571504909407,0.07288723101015254,0.1760850903456795
263,0.7351402834834944,0.597553652611611,0.007286995515695005,-0.00046675583549982136,0.022470303768670874,0.08023980420788515,0.1890787316150062
264,0.7312333866406444,0.5994105978818617,0.006570143136123141,-0.003299511740687766,0.020595119673775586,0.07747930130551015,0.1872093141595172
265,0.731941770787788,0.5917807523754613,0.005289435341302995,-0.005751178679413771,0.01342103364021563,0.076057758893382,0.18180770752869158
266,0.7330635616957368,0.5950265103317631,0.005594475576425895,-0.0029432934964712665,0.015186274326948412,0.07259127398456088,0.17276531762936975
267,0.7366784182313206,0.5926734723482621,0.005352468165341739,-0.003927025278612883,0.013359608313186833,0.07489185368650071,0.17749421101589247
268,0.7345977879829282,0.5947138328963841,0.006074802347281527,-0.0043127709712613704,0.017356959996995602,0.07632156912421492,0.1855117274596542
269,0.7324495614764505,0.5919899087326961,0.006325202441839095,-0.001517899880980944,0.01902563782671074,0.07404798591239269,0.17730827942499988
270,0.7358059005711278,0.5905794019029049,0.00373085983864363,-0.007876393657550218,0.005980586937683774,0.07425555332177067,0.1782605423575747
271,0.7301720363815408,0.591674828605595,0.005840233238034176,-0.00252721435386305,0.01656488723031202,0.07446688653542824,0.17820864257543337
272,0.7343805676884114,0.595375289322426,0.005929265834610953,-0.002582953329679727,0.017009329164968334,0.07498940900527311,0.18018777021607196
273,0.7375713577870385,0.5944111908882643,0.00576861797227135,-0.0029023560504009005,0.01598788568368914,0.07558925794559082,0.18168524288600557
274,0.740525932356753,0.5979380126687562,0.006014801100309164,-0.0027148619044478073,0.016806652441687664,0.07718142159184915,0.18245887596879345
275,0.7337442064054499,0.5953267563340332,0.004804200905145106,-0.006370026350306923,0.011083080820061375,0.07539664000193799,0.1806335438382916
276,0.7370037309210444,0.5919148836255039,0.005643820555324752,-0.0029828430184981602,0.01538956621627674,0.07658815901349635,0.18140081880092904
277,0.7347248161130621,0.5967459885435945,0.00621631417208246,-0.0020826931222686085,0.017515547508462626,0.0752877874641074,0.17769966409999446
278,0.744908147076441,0.6000933648600091,0.007236418528484778,0.0009823354511054871,0.023463927346761615,0.07839085295682625,0.18638368757133603
279,0.7332751576852701,0.5954826314503991,0.0042115820315484775,-0.006465025579289407,0.00858594636595067,0.07393792076426955,0.17602872077541948
280,0.7370707526895891,0.5973334054900775,0.0054284930073241755,-0.004716585654679695,0.014450161708096876,0.07665835941323275,0.18072898666145748
281,0.7351548789027046,0.5989700769744764,0.00748759668398391,0.0011203805746318185,0.024585033672984036,0.07785912286949175,0.18480269319361126
282,0.7272673070143119,0.5963082212728148,0.005642637752758084,-0.0035036375169673617,0.015044742501091446,0.0758782047513151,0.18010011443089535
283,0.7335101585852091,0.5941038034239874,0.005955714313460203,-0.004363759600505168,0.015965062412059527,0.07537511062470023,0.17835453021788425
284,0.740981127477733,0.5918456846935232,0.004608507693024122,-0.005572353225371862,0.010222964434013382,0.0757031117956903,0.1829595533217054
285,0.7352379608121657,0.5928517706056212,0.004504995166616066,-0.006491925890305894,0.00986430416581896,0.07442378170126762,0.17952305602336385
286,0.7338441597269568,0.5896545120167136,0.003691507401713645,-0.005431402741194469,0.005705496627572693,0.0718584948889065,0.17042999704279924
287,0.7310520586847649,0.590220231290241,0.004618583338379834,-0.005768418007409126,0.010503968531253016,0.07269121666479854,0.17579604108731567
288,0.7368621954148916,0.5938384039242786,0.004209270142696009,-0.006154491714905563,0.008579065356095872,0.07386419389657542,0.1763191829048633
289,0.7370516554130248,0.5978855794114657,0.005626012813284453,-0.0029464487045296472,0.016146101240418487,0.07446140901362033,0.18023749818664123
290,0.7365925019240136,0.5985008235989066,0.004725802762268971,-0.006249636042352957,0.01137790544425099,0.07544742424588605,0.18045297756638598
291,0.7368923465286983,0.5943330115470126,0.006051792852658555,-0.0017707363151284738,0.017144633270757215,0.07846727089978242,0.18722837373747608
292,0.7340190289876083,0.5915168667403673,0.004652810239555882,-0.0056865632102129915,0.010388083899077971,0.07335357345740565,0.1773902890936318
293,0.7296484629848808,0.5939316754353845,0.004834789719095456,-0.0059592024714928415,0.011147487313799331,0.07214259678273488,0.17309958152195995
294,0.7318094853011101,0.5922768498750801,0.004889549294615159,-0.005000259511511174,0.011890596595604097,0.07379825975312777,0.1772077077668755
295,0.7353793970685394,0.5929968530859564,0.005221475210550164,-0.0041703616164949775,0.01262274946581965,0.0778781764177325,0.18592717915467843
296,0.7318828502742579,0.5939682484427642,0.005200052806392463,-0.005010938925868125,0.013053195147109453,0.07399830990560204,0.17559604071155324
297,0.7328789094722115,0.5951334046229657,0.0044097537177385515,-0.00552891245304421,0.009577183695186342,0.0731745241402203,0.17586409086899443
298,0.7277211279037558,0.5883319628030247,0.004066351867975326,-0.005945723321012064,0.007752220414045441,0.07218876655798102,0.1731448584669655
299,0.7357256027742262,0.5959569018926902,0.005621806272773422,-0.004239829294958808,0.015320211884618185,0.07420680749836432,0.17742780283652598
300,0.7371213438803766,0.5958038066764804,0.005742900828382913,-0.0035006781523930774,0.015678543793065325,0.07593323133235473,0.181063641305442
301,0.7334057423168847,0.5893621924704914,0.0040872877035497135,-0.005452261073817244,0.007154582463194892,0.07478384806257458,0.17988304330846439
302,0.7376226074251422,0.596399869098004,0.005926743719315342,-0.0017035138299635877,0.016655167367078616,0.07534666380290324,0.18090387764846008
303,0.7281293628016885,0.5912994928199335,0.003943670850780623,-0.007839736583888701,0.007295129302340775,0.07329740767262001,0.1752039185041039
304,0.7312825165635893,0.5869051700016132,0.0028302410404397182,-0.010067459921566324,0.0018254494068290494,0.07470599170147767,0.17889549999486185
305,0.7312484244777844,0.594514250697163,0.004727113001813277,-0.004530300866298798,0.010888669249951355,0.07186999031093104,0.17359840117807931
306,0.7380824901303982,0.5948838495841593,0.0055417396460463175,-0.0036263750754528257,0.015142940935921279,0.07368770969057467,0.17723242654401306
307,0.7373065406482796,0.5984684063606727,0.005841838978789871,-0.0022395387119121812,0.016464749003586188,0.07474388692993007,0.17867242375406694
308,0.7391305752310107,0.5951032187504195,0.0062664952780945304,-0.0014082669072205123,0.01850502941015486,0.07401502206170343,0.17678623445780545
