token_index,image_index,image_id,slide_id,region_id,component_id,base_predicted_class,gt_majority_class,purity,taxonomy,region_area,core_area,rim_area,empty_core,empty_rim,common_support,whole_dispersion,core_dispersion,rim_dispersion,core_rim_discrepancy,gt_pixels_0,gt_pixels_1,gt_pixels_2,gt_pixels_3,gt_pixels_4
77,24,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12:1:3,3,1,1,0.8,Type-A,5,0,5,True,False,False,0.04791754484176636,,0.04791754484176636,,0,4,1,0,0
78,24,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12:2:1,1,2,2,0.7419354838709677,Mixed,465,289,176,False,False,True,0.0619066096842289,0.038543667644262314,0.09160874038934708,0.012757956981658936,0,120,345,0,0
79,25,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120:0:1,1,0,2,1.0,Type-B,43,11,32,False,False,True,0.0722755417227745,0.0423152819275856,0.0759022980928421,0.026058614253997803,0,0,43,0,0
80,25,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120:0:2,2,0,2,1.0,Type-B,4,0,4,True,False,False,0.021481826901435852,,0.021481826901435852,,0,0,4,0,0
81,25,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120:1:1,1,1,2,0.5771349862258953,Mixed,726,544,182,False,False,True,0.12524084746837616,0.09298823773860931,0.18107740581035614,0.06820482015609741,9,298,419,0,0
82,25,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120:1:2,2,1,2,0.7142857142857143,Mixed,7,0,7,True,False,False,0.08661507070064545,,0.08661507070064545,,0,2,5,0,0
83,25,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+120:1:3,3,1,2,1.0,Type-B,4,0,4,True,False,False,0.02784918248653412,,0.02784918248653412,,0,0,4,0,0
84,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:0:1,1,0,1,0.5129682997118156,Mixed,347,208,139,False,False,True,0.11907223612070084,0.0942215770483017,0.14659114181995392,0.018604576587677002,52,178,117,0,0
85,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:0:2,2,0,2,1.0,Type-B,3,0,3,True,False,False,0.012460033409297466,,0.012460033409297466,,0,0,3,0,0
86,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:0:3,3,0,2,0.5454545454545454,Mixed,11,0,11,True,False,False,0.09220504015684128,,0.09220504015684128,,0,5,6,0,0
87,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:0:4,4,0,1,0.6666666666666666,Mixed,3,0,3,True,False,False,0.031222403049468994,,0.031222403049468994,,0,2,1,0,0
88,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:1:1,1,1,1,0.6781326781326781,Mixed,407,250,157,False,False,True,0.12037643045186996,0.09300026297569275,0.14509038627147675,0.03310132026672363,0,276,131,0,0
89,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:1:2,2,1,1,0.5,Mixed,4,0,4,True,False,False,0.02034628391265869,,0.02034628391265869,,0,2,2,0,0
90,26,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+121:1:3,3,1,2,1.0,Type-B,9,3,6,False,False,True,0.07793086767196655,0.03823024034500122,0.07771576195955276,0.05968010425567627,0,0,9,0,0
91,27,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+122,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+122:0:1,1,0,1,0.39413265306122447,Mixed,784,588,196,False,False,True,0.14625130593776703,0.12139759212732315,0.19580751657485962,0.03887540102005005,199,309,276,0,0
92,28,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123:0:1,1,0,0,0.6390041493775933,Mixed,482,287,195,False,False,True,0.10094017535448074,0.07833752036094666,0.11423711478710175,0.03718656301498413,308,126,48,0,0
93,28,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123:1:1,1,1,2,0.6689655172413793,Mixed,145,85,60,False,False,True,0.09558373689651489,0.06522475928068161,0.10076621174812317,0.07184040546417236,11,37,97,0,0
94,28,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123:1:2,2,1,1,1.0,Type-A,2,0,2,True,False,False,0.011048853397369385,,0.011048853397369385,,0,2,0,0,0
95,28,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123:1:3,3,1,1,1.0,Type-A,69,26,43,False,False,True,0.07879709452390671,0.05477412790060043,0.08693481236696243,0.020937561988830566,0,69,0,0,0
96,28,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123:1:4,4,1,1,0.872093023255814,Type-A,86,37,49,False,False,True,0.07389428466558456,0.046861886978149414,0.08939306437969208,0.010723352432250977,11,75,0,0,0
97,29,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124:0:2,2,0,0,0.7622950819672131,Mixed,366,247,119,False,False,True,0.08041058480739594,0.05922907218337059,0.1050449088215828,0.03159874677658081,279,87,0,0,0
98,29,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124:1:1,1,1,1,0.7849829351535836,Mixed,293,198,95,False,False,True,0.0930943414568901,0.07137103378772736,0.1272049844264984,0.021275639533996582,18,230,0,0,45
99,29,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124:1:2,2,1,1,0.5161290322580645,Mixed,124,61,63,False,False,True,0.13252511620521545,0.11817603558301926,0.14051979780197144,0.018941938877105713,40,64,0,0,20
100,30,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+125,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+125:0:1,1,0,0,0.6951530612244898,Mixed,784,588,196,False,False,True,0.14318998157978058,0.10644371062517166,0.1307520717382431,0.2067246437072754,545,154,0,0,85
101,31,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126:1:1,1,1,2,0.3538961038961039,Mixed,308,203,105,False,False,True,0.1325150579214096,0.08927341550588608,0.14772158861160278,0.1066209077835083,104,95,109,0,0
102,31,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126:1:2,2,1,2,1.0,Type-B,2,0,2,True,False,False,0.02004435658454895,,0.02004435658454895,,0,0,2,0,0
103,31,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126:1:3,3,1,2,1.0,Type-B,7,1,6,False,False,True,0.023259351029992104,-2.384185791015625e-07,0.023778656497597694,0.02473384141921997,0,0,7,0,0
104,31,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126:2:1,1,2,2,0.828693790149893,Type-A,467,330,137,False,False,True,0.07546268403530121,0.05455838516354561,0.10682203620672226,0.029445767402648926,54,26,387,0,0
105,32,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127:0:1,1,0,0,0.8458149779735683,Type-A,227,128,99,False,False,True,0.1000458225607872,0.07612290978431702,0.11699144542217255,0.0304642915725708,192,35,0,0,0
106,32,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127:2:1,1,2,2,0.6751824817518248,Mixed,548,411,137,False,False,True,0.08074960857629776,0.041621752083301544,0.09753558039665222,0.13989686965942383,108,70,370,0,0
107,32,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127:2:2,2,2,0,1.0,Type-B,6,0,6,True,False,False,0.06560695171356201,,0.06560695171356201,,6,0,0,0,0
108,32,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127:2:3,3,2,0,1.0,Type-B,3,0,3,True,False,False,0.045124929398298264,,0.045124929398298264,,3,0,0,0,0
109,33,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128:0:1,1,0,0,0.9411764705882353,Type-A,17,6,11,False,False,True,0.07217445224523544,0.04113953188061714,0.07225751131772995,0.04884403944015503,16,1,0,0,0
110,33,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128:0:2,2,0,2,1.0,Type-B,2,0,2,True,False,False,0.012736737728118896,,0.012736737728118896,,0,0,2,0,0
111,33,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128:2:1,1,2,2,0.6138743455497382,Mixed,764,572,192,False,False,True,0.08360341191291809,0.05132126808166504,0.12739072740077972,0.07997488975524902,176,119,469,0,0
112,34,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129:0:1,1,0,2,1.0,Type-B,21,8,13,False,False,True,0.08802898973226547,0.04546879976987839,0.07909481227397919,0.08761769533157349,0,0,21,0,0
113,34,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129:2:1,1,2,2,0.9056356487549148,Type-A,763,572,191,False,False,True,0.07969221472740173,0.04585254564881325,0.11395403742790222,0.10857337713241577,44,28,691,0,0
114,35,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13:1:1,1,1,1,0.6819787985865724,Mixed,283,158,125,False,False,True,0.09032004326581955,0.06501366943120956,0.10987137258052826,0.021981775760650635,0,193,90,0,0
115,35,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13:1:2,2,1,2,1.0,Type-B,13,6,7,False,False,True,0.07797122001647949,0.05788234993815422,0.06737290322780609,0.06085705757141113,0,0,13,0,0
116,35,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13:1:3,3,1,2,1.0,Type-B,4,0,4,True,False,False,0.04149165749549866,,0.04149165749549866,,0,0,4,0,0
117,35,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13:2:1,1,2,2,0.9442148760330579,Type-A,484,331,153,False,False,True,0.05438228324055672,0.028341779485344887,0.08734317123889923,0.03109186887741089,0,27,457,0,0
118,36,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130:0:1,1,0,0,1.0,Type-A,18,5,13,False,False,True,0.09091421216726303,0.039886225014925,0.0925402119755745,0.0668485164642334,18,0,0,0,0
119,36,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130:2:1,1,2,2,0.814621409921671,Type-A,766,574,192,False,False,True,0.06549342721700668,0.027441097423434258,0.10881618410348892,0.09465247392654419,86,56,624,0,0
120,37,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131:1:1,1,1,2,1.0,Type-B,91,37,54,False,False,True,0.05506966635584831,0.0346064493060112,0.062317755073308945,0.01827949285507202,0,0,91,0,0
121,37,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131:1:2,2,1,0,0.4117647058823529,Mixed,204,106,98,False,False,True,0.09590780735015869,0.06504998356103897,0.12294089794158936,0.013460636138916016,84,39,81,0,0
122,37,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131:1:3,3,1,2,1.0,Type-B,18,3,15,False,False,True,0.05846386402845383,0.03408600762486458,0.058816179633140564,0.028922677040100098,0,0,18,0,0
123,37,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131:2:1,1,2,2,0.9693654266958425,Type-A,457,286,171,False,False,True,0.05380333587527275,0.033216122537851334,0.0684419572353363,0.03675943613052368,1,13,443,0,0
124,37,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131:2:2,2,2,2,1.0,Type-A,14,4,10,False,False,True,0.03485160693526268,0.015051677823066711,0.037584174424409866,0.01815474033355713,0,0,14,0,0
125,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:1,1,1,0,0.8703703703703703,Type-B,54,24,30,False,False,True,0.08936724066734314,0.0709834024310112,0.09491243958473206,0.02667313814163208,47,7,0,0,0
126,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:2,2,1,0,0.6956521739130435,Mixed,23,8,15,False,False,True,0.06454247236251831,0.034526899456977844,0.06394896656274796,0.04913759231567383,16,4,3,0,0
127,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:3,3,1,2,1.0,Type-B,4,0,4,True,False,False,0.015729233622550964,,0.015729233622550964,,0,0,4,0,0
128,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:4,4,1,0,1.0,Type-B,2,0,2,True,False,False,0.006902217864990234,,0.006902217864990234,,2,0,0,0,0
129,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:5,5,1,1,0.6666666666666666,Mixed,12,0,12,True,False,False,0.015336011536419392,,0.015336011536419392,,0,8,4,0,0
130,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:6,6,1,0,0.6666666666666666,Mixed,3,0,3,True,False,False,0.0072135329246521,,0.0072135329246521,,2,1,0,0,0
131,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:7,7,1,2,1.0,Type-B,23,7,16,False,False,True,0.06585810333490372,0.03578874096274376,0.0691099613904953,0.0330241322517395,0,0,23,0,0
132,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:8,8,1,2,1.0,Type-B,6,0,6,True,False,False,0.007821758277714252,,0.007821758277714252,,0,0,6,0,0
133,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:9,9,1,1,0.65625,Mixed,32,6,26,False,False,True,0.05411895364522934,0.035317402333021164,0.05647419020533562,0.011976540088653564,3,21,8,0,0
134,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:10,10,1,2,1.0,Type-B,10,1,9,False,False,True,0.053235240280628204,0.0,0.05274282395839691,0.0647122859954834,0,0,10,0,0
135,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:1:11,11,1,2,1.0,Type-B,2,0,2,True,False,False,0.01075756549835205,,0.01075756549835205,,0,0,2,0,0
136,38,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132:2:1,1,2,2,0.7243066884176182,Mixed,613,355,258,False,False,True,0.058592088520526886,0.04105014726519585,0.07630471885204315,0.011206328868865967,118,51,444,0,0
137,39,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133:1:1,1,1,2,0.6833333333333333,Mixed,660,455,205,False,False,True,0.10699576139450073,0.07586557418107986,0.15420782566070557,0.029766440391540527,0,209,451,0,0
138,39,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133:2:1,1,2,2,0.9829059829059829,Type-A,117,65,52,False,False,True,0.039853502064943314,0.022988062351942062,0.04933615401387215,0.018492519855499268,0,2,115,0,0
139,39,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133:2:2,2,2,2,1.0,Type-A,5,0,5,True,False,False,0.048953961580991745,,0.048953961580991745,,0,0,5,0,0
140,40,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+134,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+134:1:1,1,1,1,0.5185185185185185,Mixed,783,587,196,False,False,True,0.12719842791557312,0.09573763608932495,0.1446818858385086,0.13022297620773315,0,406,377,0,0
141,41,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135:0:1,1,0,2,0.9090909090909091,Type-B,33,10,23,False,False,True,0.08667013049125671,0.07102636247873306,0.0877997949719429,0.022647202014923096,0,3,30,0,0
142,41,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135:1:1,1,1,2,0.5459387483355526,Mixed,751,551,200,False,False,True,0.12717293202877045,0.10286722332239151,0.1781998574733734,0.026325225830078125,0,341,410,0,0
143,42,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+136,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+136:1:1,1,1,1,0.6900510204081632,Mixed,784,588,196,False,False,True,0.13150779902935028,0.09046797454357147,0.16027407348155975,0.1595381498336792,0,541,243,0,0
144,43,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+137,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+137:1:1,1,1,1,0.7767857142857143,Mixed,784,588,196,False,False,True,0.13964354991912842,0.10577984154224396,0.148541659116745,0.15248489379882812,0,609,175,0,0
145,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:0:1,1,0,1,0.6666666666666666,Mixed,12,0,12,True,False,False,0.07148096710443497,,0.07148096710443497,,0,8,4,0,0
146,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:0:2,2,0,1,0.5357142857142857,Mixed,28,7,21,False,False,True,0.09551692754030228,0.048185236752033234,0.10229957848787308,0.038577139377593994,0,15,13,0,0
147,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:0:3,3,0,2,1.0,Type-B,2,0,2,True,False,False,0.02185136079788208,,0.02185136079788208,,0,0,2,0,0
148,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:0:4,4,0,2,1.0,Type-B,7,0,7,True,False,False,0.051726751029491425,,0.051726751029491425,,0,0,7,0,0
149,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:0:5,5,0,2,1.0,Type-B,3,0,3,True,False,False,0.01719111204147339,,0.01719111204147339,,0,0,3,0,0
150,44,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138:1:1,1,1,2,0.605191256830601,Mixed,732,530,202,False,False,True,0.12804028391838074,0.0924745425581932,0.16587650775909424,0.09031635522842407,0,218,443,0,71
151,45,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+139,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+139:0:1,1,0,1,1.0,Type-B,3,0,3,True,False,False,0.02166672609746456,,0.02166672609746456,,0,3,0,0,0
152,45,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+139,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+139:1:1,1,1,1,0.5915492957746479,Mixed,781,577,204,False,False,True,0.15328280627727509,0.12708680331707,0.2109885811805725,0.027862727642059326,140,462,3,0,176
153,46,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14:1:1,1,1,2,0.5387205387205387,Mixed,297,149,148,False,False,True,0.08358069509267807,0.06101999804377556,0.09882035851478577,0.015474319458007812,0,137,160,0,0
154,46,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14,TCGA-EW-A1PB-DX1,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14:1:2,2,1,2,1.0,Type-B,20,7,13,False,False,True,0.04566488415002823,0.028415372595191002,0.045033667236566544,0.027945756912231445,0,0,20,0,0
