image_index,image_id,slide_id,region_count
228,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+137,TCGA-EW-A1PH-DX1,1
229,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+138,TCGA-EW-A1PH-DX1,5
230,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+139,TCGA-EW-A1PH-DX1,6
231,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+14,TCGA-EW-A1PH-DX1,1
232,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+140,TCGA-EW-A1PH-DX1,6
233,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+141,TCGA-EW-A1PH-DX1,6
234,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+142,TCGA-EW-A1PH-DX1,6
235,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+143,TCGA-EW-A1PH-DX1,8
236,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+144,TCGA-EW-A1PH-DX1,7
237,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+145,TCGA-EW-A1PH-DX1,4
238,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+146,TCGA-EW-A1PH-DX1,5
239,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+147,TCGA-EW-A1PH-DX1,2
240,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+148,TCGA-EW-A1PH-DX1,1
241,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+149,TCGA-EW-A1PH-DX1,1
242,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+15,TCGA-EW-A1PH-DX1,2
243,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+150,TCGA-EW-A1PH-DX1,1
244,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+151,TCGA-EW-A1PH-DX1,4
245,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+152,TCGA-EW-A1PH-DX1,5
246,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+153,TCGA-EW-A1PH-DX1,4
247,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+154,TCGA-EW-A1PH-DX1,8
248,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+155,TCGA-EW-A1PH-DX1,4
249,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+156,TCGA-EW-A1PH-DX1,5
250,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+157,TCGA-EW-A1PH-DX1,8
251,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+158,TCGA-EW-A1PH-DX1,11
252,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+159,TCGA-EW-A1PH-DX1,8
253,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+16,TCGA-EW-A1PH-DX1,1
254,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+160,TCGA-EW-A1PH-DX1,6
255,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+161,TCGA-EW-A1PH-DX1,1
256,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+162,TCGA-EW-A1PH-DX1,3
257,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+163,TCGA-EW-A1PH-DX1,5
258,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+164,TCGA-EW-A1PH-DX1,1
259,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+165,TCGA-EW-A1PH-DX1,6
260,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+166,TCGA-EW-A1PH-DX1,5
261,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+167,TCGA-EW-A1PH-DX1,7
262,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+168,TCGA-EW-A1PH-DX1,4
263,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+169,TCGA-EW-A1PH-DX1,4
264,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+17,TCGA-EW-A1PH-DX1,1
265,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+170,TCGA-EW-A1PH-DX1,7
266,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+171,TCGA-EW-A1PH-DX1,6
267,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+172,TCGA-EW-A1PH-DX1,5
268,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+173,TCGA-EW-A1PH-DX1,1
269,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+174,TCGA-EW-A1PH-DX1,7
270,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+175,TCGA-EW-A1PH-DX1,4
271,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+176,TCGA-EW-A1PH-DX1,4
272,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+177,TCGA-EW-A1PH-DX1,1
273,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+178,TCGA-EW-A1PH-DX1,6
274,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+179,TCGA-EW-A1PH-DX1,5
275,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+18,TCGA-EW-A1PH-DX1,1
276,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+180,TCGA-EW-A1PH-DX1,4
277,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+181,TCGA-EW-A1PH-DX1,3
278,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+182,TCGA-EW-A1PH-DX1,4
279,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+183,TCGA-EW-A1PH-DX1,2
280,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+184,TCGA-EW-A1PH-DX1,1
281,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+185,TCGA-EW-A1PH-DX1,1
282,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+186,TCGA-EW-A1PH-DX1,4
283,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+187,TCGA-EW-A1PH-DX1,1
284,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+188,TCGA-EW-A1PH-DX1,7
285,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+189,TCGA-EW-A1PH-DX1,1
286,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+19,TCGA-EW-A1PH-DX1,1
287,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+190,TCGA-EW-A1PH-DX1,4
288,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+191,TCGA-EW-A1PH-DX1,6
289,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+192,TCGA-EW-A1PH-DX1,6
290,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+193,TCGA-EW-A1PH-DX1,6
291,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+194,TCGA-EW-A1PH-DX1,3
292,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+195,TCGA-EW-A1PH-DX1,2
293,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+196,TCGA-EW-A1PH-DX1,6
294,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+197,TCGA-EW-A1PH-DX1,3
295,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+198,TCGA-EW-A1PH-DX1,5
296,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+199,TCGA-EW-A1PH-DX1,1
297,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+2,TCGA-EW-A1PH-DX1,1
298,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+20,TCGA-EW-A1PH-DX1,1
299,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+200,TCGA-EW-A1PH-DX1,5
300,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+201,TCGA-EW-A1PH-DX1,4
301,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+202,TCGA-EW-A1PH-DX1,1
302,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+203,TCGA-EW-A1PH-DX1,2
303,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+204,TCGA-EW-A1PH-DX1,4
304,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+205,TCGA-EW-A1PH-DX1,1
305,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+206,TCGA-EW-A1PH-DX1,2
306,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+207,TCGA-EW-A1PH-DX1,4
307,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+208,TCGA-EW-A1PH-DX1,5
308,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+209,TCGA-EW-A1PH-DX1,5
309,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+21,TCGA-EW-A1PH-DX1,1
310,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+210,TCGA-EW-A1PH-DX1,8
311,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+211,TCGA-EW-A1PH-DX1,1
312,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+212,TCGA-EW-A1PH-DX1,2
313,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+213,TCGA-EW-A1PH-DX1,5
314,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+214,TCGA-EW-A1PH-DX1,3
315,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+215,TCGA-EW-A1PH-DX1,5
316,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+216,TCGA-EW-A1PH-DX1,7
317,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+217,TCGA-EW-A1PH-DX1,7
318,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+218,TCGA-EW-A1PH-DX1,4
319,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+219,TCGA-EW-A1PH-DX1,7
320,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+22,TCGA-EW-A1PH-DX1,3
321,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+220,TCGA-EW-A1PH-DX1,5
322,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+221,TCGA-EW-A1PH-DX1,5
323,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+222,TCGA-EW-A1PH-DX1,6
324,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+223,TCGA-EW-A1PH-DX1,6
325,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+224,TCGA-EW-A1PH-DX1,4
326,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+225,TCGA-EW-A1PH-DX1,4
327,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+226,TCGA-EW-A1PH-DX1,4
328,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+227,TCGA-EW-A1PH-DX1,4
329,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+228,TCGA-EW-A1PH-DX1,5
330,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+229,TCGA-EW-A1PH-DX1,5
331,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+23,TCGA-EW-A1PH-DX1,6
332,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+24,TCGA-EW-A1PH-DX1,7
333,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+25,TCGA-EW-A1PH-DX1,3
334,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+26,TCGA-EW-A1PH-DX1,1
335,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+27,TCGA-EW-A1PH-DX1,1
336,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+28,TCGA-EW-A1PH-DX1,1
337,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+29,TCGA-EW-A1PH-DX1,5
338,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+3,TCGA-EW-A1PH-DX1,1
339,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+30,TCGA-EW-A1PH-DX1,1
340,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+31,TCGA-EW-A1PH-DX1,1
341,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+32,TCGA-EW-A1PH-DX1,8
342,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+33,TCGA-EW-A1PH-DX1,6
343,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+34,TCGA-EW-A1PH-DX1,6
344,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+35,TCGA-EW-A1PH-DX1,12
345,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+36,TCGA-EW-A1PH-DX1,5
346,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+37,TCGA-EW-A1PH-DX1,1
347,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+38,TCGA-EW-A1PH-DX1,1
348,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+39,TCGA-EW-A1PH-DX1,1
349,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+4,TCGA-EW-A1PH-DX1,1
350,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+40,TCGA-EW-A1PH-DX1,1
351,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+41,TCGA-EW-A1PH-DX1,1
352,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+42,TCGA-EW-A1PH-DX1,1
353,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+43,TCGA-EW-A1PH-DX1,1
354,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+44,TCGA-EW-A1PH-DX1,1
355,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+45,TCGA-EW-A1PH-DX1,7
356,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+46,TCGA-EW-A1PH-DX1,1
357,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+47,TCGA-EW-A1PH-DX1,6
358,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+48,TCGA-EW-A1PH-DX1,6
359,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+49,TCGA-EW-A1PH-DX1,7
360,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+5,TCGA-EW-A1PH-DX1,1
361,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+50,TCGA-EW-A1PH-DX1,1
362,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+51,TCGA-EW-A1PH-DX1,1
363,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+52,TCGA-EW-A1PH-DX1,1
364,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+53,TCGA-EW-A1PH-DX1,1
365,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+54,TCGA-EW-A1PH-DX1,1
366,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+55,TCGA-EW-A1PH-DX1,1
367,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+56,TCGA-EW-A1PH-DX1,1
368,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+57,TCGA-EW-A1PH-DX1,1
369,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+58,TCGA-EW-A1PH-DX1,4
370,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+59,TCGA-EW-A1PH-DX1,5
371,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+6,TCGA-EW-A1PH-DX1,1
372,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+60,TCGA-EW-A1PH-DX1,1
373,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+61,TCGA-EW-A1PH-DX1,8
374,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+62,TCGA-EW-A1PH-DX1,7
375,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+63,TCGA-EW-A1PH-DX1,4
376,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+64,TCGA-EW-A1PH-DX1,2
377,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+65,TCGA-EW-A1PH-DX1,2
378,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+66,TCGA-EW-A1PH-DX1,1
379,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+67,TCGA-EW-A1PH-DX1,4
380,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+68,TCGA-EW-A1PH-DX1,1
381,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+69,TCGA-EW-A1PH-DX1,1
382,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+7,TCGA-EW-A1PH-DX1,1
383,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+70,TCGA-EW-A1PH-DX1,1
384,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+71,TCGA-EW-A1PH-DX1,4
385,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+72,TCGA-EW-A1PH-DX1,4
386,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+73,TCGA-EW-A1PH-DX1,1
387,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+74,TCGA-EW-A1PH-DX1,6
388,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+75,TCGA-EW-A1PH-DX1,8
389,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+76,TCGA-EW-A1PH-DX1,1
390,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+77,TCGA-EW-A1PH-DX1,1
391,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+78,TCGA-EW-A1PH-DX1,1
392,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+79,TCGA-EW-A1PH-DX1,4
393,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+8,TCGA-EW-A1PH-DX1,1
394,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+80,TCGA-EW-A1PH-DX1,1
395,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+81,TCGA-EW-A1PH-DX1,1
396,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+82,TCGA-EW-A1PH-DX1,1
397,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+83,TCGA-EW-A1PH-DX1,4
398,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+84,TCGA-EW-A1PH-DX1,2
399,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+85,TCGA-EW-A1PH-DX1,5
400,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+86,TCGA-EW-A1PH-DX1,6
401,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+87,TCGA-EW-A1PH-DX1,6
402,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+88,TCGA-EW-A1PH-DX1,4
403,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+89,TCGA-EW-A1PH-DX1,5
404,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+9,TCGA-EW-A1PH-DX1,1
405,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+90,TCGA-EW-A1PH-DX1,3
406,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+91,TCGA-EW-A1PH-DX1,1
407,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+92,TCGA-EW-A1PH-DX1,1
408,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+93,TCGA-EW-A1PH-DX1,4
409,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+94,TCGA-EW-A1PH-DX1,3
410,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+95,TCGA-EW-A1PH-DX1,4
411,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+96,TCGA-EW-A1PH-DX1,3
412,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+97,TCGA-EW-A1PH-DX1,4
413,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+98,TCGA-EW-A1PH-DX1,1
414,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+99,TCGA-EW-A1PH-DX1,6
415,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+0,TCGA-GM-A2DB-DX1,3
416,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+1,TCGA-GM-A2DB-DX1,1
417,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+10,TCGA-GM-A2DB-DX1,1
418,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+100,TCGA-GM-A2DB-DX1,1
419,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+101,TCGA-GM-A2DB-DX1,1
420,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+102,TCGA-GM-A2DB-DX1,1
421,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+103,TCGA-GM-A2DB-DX1,1
422,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,TCGA-GM-A2DB-DX1,1
423,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,TCGA-GM-A2DB-DX1,1
424,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,TCGA-GM-A2DB-DX1,1
425,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+107,TCGA-GM-A2DB-DX1,1
426,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+108,TCGA-GM-A2DB-DX1,1
427,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,TCGA-GM-A2DB-DX1,2
428,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+11,TCGA-GM-A2DB-DX1,3
429,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+110,TCGA-GM-A2DB-DX1,1
430,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+111,TCGA-GM-A2DB-DX1,1
431,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+112,TCGA-GM-A2DB-DX1,1
432,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+113,TCGA-GM-A2DB-DX1,1
433,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+114,TCGA-GM-A2DB-DX1,1
434,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+115,TCGA-GM-A2DB-DX1,3
435,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+116,TCGA-GM-A2DB-DX1,2
436,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+117,TCGA-GM-A2DB-DX1,1
437,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+118,TCGA-GM-A2DB-DX1,1
438,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+119,TCGA-GM-A2DB-DX1,2
439,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+12,TCGA-GM-A2DB-DX1,1
440,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+120,TCGA-GM-A2DB-DX1,1
441,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+121,TCGA-GM-A2DB-DX1,1
442,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+122,TCGA-GM-A2DB-DX1,1
443,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+123,TCGA-GM-A2DB-DX1,1
444,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+124,TCGA-GM-A2DB-DX1,1
445,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+125,TCGA-GM-A2DB-DX1,1
446,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+126,TCGA-GM-A2DB-DX1,2
447,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+127,TCGA-GM-A2DB-DX1,2
448,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+128,TCGA-GM-A2DB-DX1,1
449,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+129,TCGA-GM-A2DB-DX1,1
450,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+13,TCGA-GM-A2DB-DX1,8
451,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+130,TCGA-GM-A2DB-DX1,3
452,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+131,TCGA-GM-A2DB-DX1,1
453,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+132,TCGA-GM-A2DB-DX1,1
454,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+133,TCGA-GM-A2DB-DX1,1
455,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+134,TCGA-GM-A2DB-DX1,1
456,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+135,TCGA-GM-A2DB-DX1,1
