image_index,image_id,presence_c0,presence_c1,presence_c2,presence_c3
278,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+182,1,1,0,0
279,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+183,0,1,0,0
280,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+184,0,1,0,0
281,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+185,0,1,0,0
282,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+186,1,1,0,0
283,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+187,1,0,0,0
284,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+188,1,1,0,0
285,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+189,0,1,0,0
286,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+19,0,1,0,0
287,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+190,1,1,0,0
288,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+191,1,1,0,0
289,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+192,1,1,0,0
290,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+193,1,1,0,0
291,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+194,1,1,0,0
292,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+195,0,1,0,1
293,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+196,1,1,0,1
294,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+197,1,1,0,0
295,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+198,1,1,0,0
296,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+199,1,0,0,0
297,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+2,0,1,0,0
298,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+20,0,1,0,0
299,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+200,1,1,0,0
300,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+201,1,1,0,0
301,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+202,1,0,0,0
302,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+203,1,1,0,0
303,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+204,1,1,0,0
304,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+205,0,1,0,0
305,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+206,0,1,0,0
306,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+207,1,1,0,0
307,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+208,1,1,0,0
308,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+209,1,1,0,0
309,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+21,0,1,0,0
310,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+210,1,1,0,0
311,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+211,1,0,0,0
312,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+212,1,1,0,0
313,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+213,1,1,0,0
314,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+214,1,1,0,0
315,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+215,1,1,0,0
316,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+216,1,1,0,0
317,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+217,1,1,0,0
318,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+218,1,1,0,0
319,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+219,1,1,0,0
320,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+22,0,1,1,0
321,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+220,1,1,0,0
322,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+221,1,1,0,0
323,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+222,1,1,0,0
324,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+223,1,1,0,0
325,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+224,1,1,0,0
326,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+225,1,1,0,0
327,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+226,1,1,0,0
328,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+227,1,1,0,0
329,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+228,1,1,0,0
330,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+229,1,1,0,0
331,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+23,0,1,1,0
332,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+24,0,1,1,0
333,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+25,0,1,1,0
334,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+26,0,1,0,0
335,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+27,0,1,0,0
336,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+28,0,1,0,0
337,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+29,0,1,1,0
338,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+3,0,1,0,0
339,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+30,0,1,0,0
340,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+31,0,1,0,0
341,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+32,0,1,1,0
342,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+33,0,1,1,0
343,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+34,0,1,1,0
344,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+35,0,1,1,0
345,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+36,0,1,1,0
346,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+37,0,1,0,0
347,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+38,0,1,0,0
348,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+39,0,1,0,0
349,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+4,0,1,0,0
350,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+40,0,1,0,0
351,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+41,0,1,0,0
352,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+42,0,1,0,0
353,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+43,0,1,0,0
354,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+44,0,1,0,0
355,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+45,0,1,1,0
356,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+46,0,0,1,0
357,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+47,0,1,1,0
358,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+48,0,1,1,0
359,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+49,0,1,1,0
360,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+5,0,1,0,0
361,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+50,0,1,0,0
362,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+51,0,1,0,0
363,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+52,0,1,0,0
364,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+53,0,1,0,0
365,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+54,0,1,0,0
366,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+55,0,1,0,0
367,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+56,0,1,0,0
368,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+57,0,1,0,0
369,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+58,0,1,1,0
370,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+59,0,1,1,0
371,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+6,0,1,0,0
372,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+60,0,0,1,0
373,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+61,0,1,1,0
374,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+62,0,1,1,0
375,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+63,1,1,0,0
376,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+64,1,1,0,0
377,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+65,1,1,0,0
378,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+66,0,1,0,0
379,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+67,0,1,1,0
380,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+68,0,1,0,0
381,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+69,0,1,0,0
382,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+7,0,1,0,0
383,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+70,0,1,0,0
384,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+71,0,1,1,0
385,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+72,0,1,1,0
386,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+73,0,0,1,0
387,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+74,0,1,1,0
388,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+75,0,1,1,0
389,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+76,1,0,0,0
390,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+77,1,0,0,0
391,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+78,1,0,0,0
392,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+79,1,1,0,0
393,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+8,0,1,0,0
394,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+80,0,1,0,0
395,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+81,0,1,0,0
396,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+82,0,1,0,0
397,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+83,0,1,1,0
398,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+84,0,1,1,0
399,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+85,1,1,0,0
400,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+86,1,1,1,0
401,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+87,0,1,1,0
402,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+88,0,1,1,0
403,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+89,1,1,0,0
404,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+9,0,1,0,0
405,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+90,1,1,0,0
406,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+91,1,0,0,0
407,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+92,1,0,0,0
408,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+93,1,1,0,0
409,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+94,1,1,0,0
410,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+95,1,1,0,0
411,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+96,1,1,0,0
412,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+97,1,1,0,0
413,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+98,0,1,0,0
414,TCGA-EW-A1PH-DX1_xmin3455_ymin52049_MPP-0.2500+99,1,1,0,0
415,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+0,0,0,0,1
416,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+1,0,0,0,1
417,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+10,0,1,0,0
418,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+100,1,0,0,0
419,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+101,1,0,0,0
420,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+102,1,0,0,0
421,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+103,1,0,0,0
422,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,1,0,0,0
423,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,1,0,0,0
424,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,1,0,0,0
425,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+107,1,0,0,0
426,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+108,1,0,0,0
427,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,1,1,0,0
428,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+11,1,1,0,0
429,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+110,0,1,0,0
430,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+111,0,1,0,0
431,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+112,1,0,0,0
432,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+113,1,0,0,0
433,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+114,1,0,0,0
434,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+115,0,1,0,0
435,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+116,0,0,0,1
436,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+117,0,0,0,1
437,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+118,0,0,0,1
438,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+119,1,0,0,1
439,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+12,1,0,0,0
440,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+120,1,0,0,0
441,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+121,1,0,0,0
442,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+122,1,0,0,0
443,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+123,1,0,0,0
444,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+124,1,0,0,0
445,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+125,1,0,0,0
446,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+126,0,0,0,1
447,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+127,1,0,0,1
448,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+128,1,0,0,0
449,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+129,1,0,0,0
450,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+13,1,1,0,1
451,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+130,0,1,0,0
452,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+131,0,1,0,0
453,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+132,1,0,0,0
454,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+133,1,0,0,0
455,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+134,1,0,0,0
456,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+135,1,0,0,0
457,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+136,0,0,0,1
458,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+137,0,0,0,1
459,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+138,0,0,0,1
460,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+139,0,0,0,1
461,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+14,0,1,0,1
462,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+140,1,0,0,1
463,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+141,1,0,0,0
464,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+142,1,0,0,0
465,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+143,1,0,0,0
466,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+144,1,0,0,0
467,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+145,1,1,0,0
468,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+146,0,0,0,1
469,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+147,0,0,0,1
470,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+148,1,0,0,1
471,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+149,1,0,0,0
472,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+15,0,0,0,1
473,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+150,1,0,0,0
474,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+151,0,1,0,0
475,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+152,1,1,0,0
476,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+153,1,0,0,0
477,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+154,1,0,0,0
478,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+155,1,0,0,0
479,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+156,1,0,0,1
480,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+157,0,0,0,1
481,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+158,0,0,0,1
482,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+159,1,0,0,1
483,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+16,0,0,0,1
484,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+160,1,0,0,1
485,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+161,1,0,0,0
486,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+162,1,0,0,0
487,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+163,1,0,0,0
488,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+164,0,1,0,0
489,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+165,0,1,0,0
490,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+166,0,1,0,0
491,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+167,0,0,0,1
492,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+168,0,0,0,1
493,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+169,1,0,0,0
494,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+17,1,0,0,1
495,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+170,1,0,0,0
496,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+171,0,1,0,0
497,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+172,1,1,0,0
498,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+173,1,0,0,0
499,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+174,1,0,0,0
500,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+175,1,0,0,0
501,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+176,1,0,0,0
502,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+177,1,0,0,1
503,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+178,0,0,0,1
504,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+179,0,0,0,1
505,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+18,0,1,0,0
506,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+180,1,0,0,1
507,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+181,1,0,0,0
508,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+182,1,0,0,0
509,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+183,1,0,0,0
510,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+184,1,1,0,0
511,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+185,1,0,0,0
512,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+186,0,1,0,0
513,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+187,0,0,0,1
514,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+188,0,0,0,1
515,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+189,1,0,0,1
516,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+19,0,1,0,0
517,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+190,1,0,0,0
518,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+191,1,0,0,0
519,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+192,1,1,0,0
520,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+193,1,0,0,0
521,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+194,1,0,0,0
522,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+195,1,0,0,0
523,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+196,1,0,0,0
524,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+197,1,0,0,0
525,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+198,1,0,0,1
526,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+199,0,0,0,1
527,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+2,0,0,0,1
528,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+20,0,1,0,0
529,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+200,0,0,0,1
530,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+201,1,0,0,0
531,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+202,1,0,0,0
532,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+203,1,0,0,0
533,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+204,1,0,0,0
534,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+205,1,0,0,0
535,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+206,0,1,0,0
536,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+207,0,0,0,1
537,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+208,0,0,0,1
538,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+209,1,0,0,1
539,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+21,0,1,0,0
540,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+210,1,0,0,0
541,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+211,1,0,0,0
542,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+212,1,1,0,0
543,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+213,1,0,0,0
544,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+214,1,0,0,0
545,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+215,1,0,0,0
546,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+216,1,0,0,0
547,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+217,1,0,0,0
548,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+218,1,0,0,0
549,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+219,1,0,0,0
550,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+22,0,1,0,0
551,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+220,1,0,0,0
552,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+221,1,0,0,0
553,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+222,1,0,0,0
554,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+223,1,0,0,0
555,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+224,1,0,0,0
556,TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+225,1,0,0,0
